id,type,data,selected,parent_id,branch_level,child_list_id,child_index,child_count,ch_input_id,ch_output_id,ch_last_updated,average,interval,aux_a_x,aux_a_y,aux_a_z,aux_b_x,aux_b_y,aux_b_z,color_shift,rotate_vec_x,rotate_vec_y,rotate_vec_z,rotate_vec_s,scale_x,scale_y,scale_z,translate_x,translate_y,translate_z,tag_offset_x,tag_offset_y,tag_offset_z,rotate_rate_x,rotate_rate_y,rotate_rate_z,rotate_x,rotate_y,rotate_z,scale_rate_x,scale_rate_y,scale_rate_z,translate_rate_x,translate_rate_y,translate_rate_z,translate_vec_x,translate_vec_y,translate_vec_z,shader,geometry,line_width,point_size,ratio,color_index,color_r,color_g,color_b,color_a,color_fade,texture_id,hide,freeze,topo,facet,auto_zoom_x,auto_zoom_y,auto_zoom_z,trigger_hi_x,trigger_hi_y,trigger_hi_z,trigger_lo_x,trigger_lo_y,trigger_lo_z,set_hi_x,set_hi_y,set_hi_z,set_lo_x,set_lo_y,set_lo_z,proximity_x,proximity_y,proximity_z,proximity_mode_x,proximity_mode_y,proximity_mode_z,segments_x,segments_y,segments_z,tag_mode,format_id,table_id,record_id,size
3160,5,3160,0,3159,1,3160,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3160,420
3161,5,3161,0,0,0,3161,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,2.7696511705716,3.16643810104,19.20847540622,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3161,420
3162,5,3162,0,3161,1,3162,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3162,420
3163,5,3163,0,0,0,3163,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,2.8835689934639,3.6203032795097,18.393122652553,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3163,420
3164,5,3164,0,3163,1,3164,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3164,420
3165,5,3165,0,0,0,3165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,3.0652272501981,4.1381034410421,17.658399872319,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3165,420
3166,5,3166,0,3165,1,3166,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3166,420
3167,5,3167,0,0,0,3167,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,3.3150738183427,4.7322435382848,17.013076586625,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3167,420
3168,5,3168,0,3167,1,3168,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3168,420
3169,5,3169,0,0,0,3169,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,3.6358462777529,5.4162181307149,16.469611194663,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3169,420
3170,5,3170,0,3169,1,3170,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3170,420
3171,5,3171,0,0,0,3171,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,4.0322868405741,6.203850637399,16.045267403192,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3171,420
3172,5,3172,0,3171,1,3172,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3172,420
3173,5,3173,0,0,0,3173,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,4.5107322733328,7.1080760869778,15.76346270352,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3173,420
3174,5,3174,0,3173,1,3174,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3174,420
3175,5,3175,0,0,0,3175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,5.0784884632736,8.1389330771506,15.655258832956,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3175,420
3176,5,3176,0,3175,1,3176,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3176,420
3177,5,3177,0,0,0,3177,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,5.7428463822129,9.3003413245632,15.76073782911,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3177,420
3178,5,3178,0,3177,1,3178,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3178,420
3179,5,3179,0,0,0,3179,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,6.5095391273467,10.58519005762,16.129704339419,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3179,420
3180,5,3180,0,3179,1,3180,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3180,420
3181,5,3181,0,0,0,3181,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,7.3803955663453,11.968363966754,16.820665165094,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3181,420
3182,5,3182,0,3181,1,3182,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3182,420
3183,5,3183,0,0,0,3183,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,8.3499593089805,13.397810555595,17.896371204369,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3183,420
3184,5,3184,0,3183,1,3184,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3184,420
3185,5,3185,0,0,0,3185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,9.4010008009914,14.784946129561,19.413575651392,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3185,420
3186,5,3186,0,3185,1,3186,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3186,420
3187,5,3187,0,0,0,3187,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,10.49929153411,15.997920825602,21.40470967669,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3187,420
3188,5,3188,0,3187,1,3188,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3188,420
3189,5,3189,0,0,0,3189,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,11.588862328869,16.864290053042,23.85116066335,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3189,420
3190,5,3190,0,3189,1,3190,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3190,420
3191,5,3191,0,0,0,3191,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,12.590171898208,17.191726365376,26.653214657557,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3191,420
3192,5,3192,0,3191,1,3192,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3192,420
3193,5,3193,0,0,0,3193,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,13.404591176443,16.812582707149,29.610250957141,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3193,420
3194,5,3194,0,3193,1,3194,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3194,420
3195,5,3195,0,0,0,3195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,13.928076755358,15.646126007002,32.431295283439,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3195,420
3196,5,3196,0,3195,1,3196,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3196,420
3197,5,3197,0,0,0,3197,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,14.07350795057,13.75328927884,34.790084623847,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3197,420
3198,5,3198,0,3197,1,3198,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3198,420
3199,5,3199,0,0,0,3199,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,13.795366128917,11.347899618492,36.414054828679,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3199,420
3200,5,3200,0,3199,1,3200,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3200,420
3201,5,3201,0,0,0,3201,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,13.106058243377,8.7446143113815,37.166603684846,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3201,420
3202,5,3202,0,3201,1,3202,0,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3202,420
3203,5,3203,0,0,0,3203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,12.075141294027,6.2639998413125,37.076863947897,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3203,420
3204,5,3204,0,3203,1,3204,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3204,420
3205,5,3205,0,0,0,3205,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,10.811276800045,4.1449301144338,36.303682790462,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3205,420
3206,5,3206,0,3205,1,3206,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3206,420
3207,5,3207,0,0,0,3207,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,9.4356258383637,2.5046870800669,35.062501571299,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3207,420
3208,5,3208,0,3207,1,3208,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3208,420
3209,5,3209,0,0,0,3209,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,8.0578712391495,1.350617849573,33.557764616351,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3209,420
3210,5,3210,0,3209,1,3210,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3210,420
3211,5,3211,0,0,0,3211,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,6.7617826189117,0.61961837667232,31.945603004555,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3211,420
3212,5,3212,0,3211,1,3212,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3212,420
3213,5,3213,0,0,0,3213,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,5.6010760587516,0.21924680497173,30.326627667068,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3213,420
3214,5,3214,0,3213,1,3214,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3214,420
3215,5,3215,0,0,0,3215,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,4.6024758945438,0.056618137566935,28.756054632933,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3215,420
3216,5,3216,0,3215,1,3216,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3216,420
3217,5,3217,0,0,0,3217,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,3.7721334509843,0.053261272007536,27.258746756474,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3217,420
3218,5,3218,0,3217,1,3218,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3218,420
3219,5,3219,0,0,0,3219,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,3.1025569560458,0.14980900306215,25.842244275716,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3219,420
3220,5,3220,0,3219,1,3220,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3220,420
3221,5,3221,0,0,0,3221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,2.5785485569985,0.30510578754458,24.505668132347,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3221,420
3222,5,3222,0,3221,1,3222,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0.1,4,255,0,255,255,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3222,420
3223,5,3223,0,0,0,3223,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.1,0.1,0.1,2.1816453071545,0.49303274081571,23.24489296802,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0.1,4,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,3223,420
